Toss,HH,HT,TH,TT,P(HH),P(HT),P(TH),P(TT)
2991, 743, 752, 725, 771, 0.248412, 0.251421, 0.242394, 0.257773
2992, 743, 752, 725, 772, 0.248329, 0.251337, 0.242313, 0.258021
2993, 744, 752, 725, 772, 0.24858, 0.251253, 0.242232, 0.257935
2994, 744, 753, 725, 772, 0.248497, 0.251503, 0.242151, 0.257849
2995, 745, 753, 725, 772, 0.248748, 0.251419, 0.24207, 0.257763
2996, 746, 753, 725, 772, 0.248999, 0.251335, 0.241989, 0.257677
2997, 746, 754, 725, 772, 0.248916, 0.251585, 0.241909, 0.257591
2998, 747, 754, 725, 772, 0.249166, 0.251501, 0.241828, 0.257505
2999, 747, 754, 726, 772, 0.249083, 0.251417, 0.242081, 0.257419
3000, 748, 754, 726, 772, 0.249333, 0.251333, 0.242, 0.257333
3001, 748, 755, 726, 772, 0.24925, 0.251583, 0.241919, 0.257248
3002, 748, 756, 726, 772, 0.249167, 0.251832, 0.241839, 0.257162
3003, 748, 757, 726, 772, 0.249084, 0.252081, 0.241758, 0.257076
3004, 748, 757, 726, 773, 0.249001, 0.251997, 0.241678, 0.257324
3005, 748, 757, 727, 773, 0.248918, 0.251913, 0.24193, 0.257238
3006, 748, 758, 727, 773, 0.248836, 0.252162, 0.24185, 0.257152
3007, 748, 758, 728, 773, 0.248753, 0.252078, 0.242102, 0.257067
3008, 748, 759, 728, 773, 0.24867, 0.252327, 0.242021, 0.256981
3009, 748, 759, 729, 773, 0.248588, 0.252243, 0.242273, 0.256896
3010, 748, 760, 729, 773, 0.248505, 0.252492, 0.242193, 0.256811
3011, 748, 760, 729, 774, 0.248422, 0.252408, 0.242112, 0.257057
3012, 748, 761, 729, 774, 0.24834, 0.252656, 0.242032, 0.256972
3013, 748, 761, 729, 775, 0.248258, 0.252572, 0.241952, 0.257219
3014, 748, 762, 729, 775, 0.248175, 0.25282, 0.241871, 0.257133
3015, 749, 762, 729, 775, 0.248425, 0.252736, 0.241791, 0.257048
3016, 749, 762, 730, 775, 0.248342, 0.252653, 0.242042, 0.256963
3017, 749, 762, 731, 775, 0.24826, 0.252569, 0.242294, 0.256878
3018, 750, 762, 731, 775, 0.248509, 0.252485, 0.242213, 0.256793
3019, 750, 762, 731, 776, 0.248427, 0.252401, 0.242133, 0.257039
3020, 750, 762, 732, 776, 0.248344, 0.252318, 0.242384, 0.256954
3021, 750, 762, 732, 777, 0.248262, 0.252234, 0.242304, 0.2572
3022, 750, 762, 733, 777, 0.24818, 0.252151, 0.242555, 0.257114
3023, 751, 762, 733, 777, 0.248429, 0.252067, 0.242474, 0.257029
3024, 751, 762, 733, 778, 0.248347, 0.251984, 0.242394, 0.257275
3025, 752, 762, 733, 778, 0.248595, 0.251901, 0.242314, 0.25719
3026, 752, 763, 733, 778, 0.248513, 0.252148, 0.242234, 0.257105
3027, 752, 764, 733, 778, 0.248431, 0.252395, 0.242154, 0.25702
3028, 752, 765, 733, 778, 0.248349, 0.252642, 0.242074, 0.256935
3029, 752, 765, 733, 779, 0.248267, 0.252559, 0.241994, 0.257181
3030, 752, 765, 733, 780, 0.248185, 0.252475, 0.241914, 0.257426
3031, 752, 765, 733, 781, 0.248103, 0.252392, 0.241834, 0.257671
3032, 752, 765, 733, 782, 0.248021, 0.252309, 0.241755, 0.257916
3033, 752, 765, 733, 783, 0.247939, 0.252226, 0.241675, 0.25816
3034, 752, 765, 733, 784, 0.247858, 0.252142, 0.241595, 0.258405
3035, 752, 766, 733, 784, 0.247776, 0.252389, 0.241516, 0.25832
3036, 753, 766, 733, 784, 0.248024, 0.252306, 0.241436, 0.258235
3037, 753, 767, 733, 784, 0.247942, 0.252552, 0.241357, 0.258149
3038, 753, 767, 733, 785, 0.24786, 0.252469, 0.241277, 0.258394
3039, 753, 768, 733, 785, 0.247779, 0.252715, 0.241198, 0.258309
3040, 753, 768, 734, 785, 0.247697, 0.252632, 0.241447, 0.258224
3041, 753, 768, 735, 785, 0.247616, 0.252549, 0.241697, 0.258139
3042, 753, 769, 735, 785, 0.247535, 0.252794, 0.241617, 0.258054
3043, 753, 770, 735, 785, 0.247453, 0.25304, 0.241538, 0.257969
3044, 753, 770, 736, 785, 0.247372, 0.252957, 0.241787, 0.257884
3045, 753, 770, 737, 785, 0.247291, 0.252874, 0.242036, 0.2578
3046, 753, 770, 738, 785, 0.247209, 0.252791, 0.242285, 0.257715
3047, 753, 771, 738, 785, 0.247128, 0.253036, 0.242205, 0.25763
3048, 753, 771, 739, 785, 0.247047, 0.252953, 0.242454, 0.257546
3049, 753, 771, 739, 786, 0.246966, 0.25287, 0.242375, 0.257789
3050, 753, 771, 740, 786, 0.246885, 0.252787, 0.242623, 0.257705
3051, 753, 771, 740, 787, 0.246804, 0.252704, 0.242543, 0.257948
3052, 753, 772, 740, 787, 0.246723, 0.252949, 0.242464, 0.257864
3053, 753, 772, 740, 788, 0.246643, 0.252866, 0.242385, 0.258107
3054, 753, 772, 741, 788, 0.246562, 0.252783, 0.242633, 0.258022
3055, 753, 772, 742, 788, 0.246481, 0.2527, 0.242881, 0.257938
3056, 753, 772, 742, 789, 0.246401, 0.252618, 0.242801, 0.258181
3057, 754, 772, 742, 789, 0.246647, 0.252535, 0.242722, 0.258096
3058, 754, 773, 742, 789, 0.246566, 0.25278, 0.242642, 0.258012
3059, 754, 773, 742, 790, 0.246486, 0.252697, 0.242563, 0.258254
3060, 754, 773, 742, 791, 0.246405, 0.252614, 0.242484, 0.258497
3061, 755, 773, 742, 791, 0.246651, 0.252532, 0.242404, 0.258412
3062, 755, 773, 742, 792, 0.246571, 0.252449, 0.242325, 0.258654
3063, 756, 773, 742, 792, 0.246817, 0.252367, 0.242246, 0.25857
3064, 756, 774, 742, 792, 0.246736, 0.252611, 0.242167, 0.258486
3065, 756, 775, 742, 792, 0.246656, 0.252855, 0.242088, 0.258401
3066, 756, 775, 743, 792, 0.246575, 0.252772, 0.242335, 0.258317
3067, 756, 775, 744, 792, 0.246495, 0.25269, 0.242582, 0.258233
3068, 757, 775, 744, 792, 0.246741, 0.252608, 0.242503, 0.258149
3069, 757, 776, 744, 792, 0.24666, 0.252851, 0.242424, 0.258065
3070, 758, 776, 744, 792, 0.246906, 0.252769, 0.242345, 0.25798
3071, 758, 777, 744, 792, 0.246825, 0.253012, 0.242266, 0.257896
3072, 758, 778, 744, 792, 0.246745, 0.253255, 0.242188, 0.257812
3073, 758, 779, 744, 792, 0.246664, 0.253498, 0.242109, 0.257729
3074, 758, 779, 745, 792, 0.246584, 0.253416, 0.242355, 0.257645
3075, 759, 779, 745, 792, 0.246829, 0.253333, 0.242276, 0.257561
3076, 759, 780, 745, 792, 0.246749, 0.253576, 0.242198, 0.257477
3077, 759, 780, 745, 793, 0.246669, 0.253494, 0.242119, 0.257719
3078, 759, 780, 746, 793, 0.246589, 0.253411, 0.242365, 0.257635
3079, 759, 781, 746, 793, 0.246509, 0.253654, 0.242286, 0.257551
3080, 759, 782, 746, 793, 0.246429, 0.253896, 0.242208, 0.257468
3081, 759, 782, 746, 794, 0.246349, 0.253814, 0.242129, 0.257709
3082, 760, 782, 746, 794, 0.246593, 0.253731, 0.242051, 0.257625
3083, 761, 782, 746, 794, 0.246837, 0.253649, 0.241972, 0.257541
3084, 761, 783, 746, 794, 0.246757, 0.253891, 0.241894, 0.257458
3085, 761, 783, 746, 795, 0.246677, 0.253809, 0.241815, 0.257699
3086, 761, 784, 746, 795, 0.246598, 0.254051, 0.241737, 0.257615
3087, 761, 785, 746, 795, 0.246518, 0.254292, 0.241659, 0.257532
3088, 761, 785, 747, 795, 0.246438, 0.25421, 0.241904, 0.257448
3089, 762, 785, 747, 795, 0.246682, 0.254128, 0.241826, 0.257365
3090, 762, 785, 747, 796, 0.246602, 0.254045, 0.241748, 0.257605
3091, 763, 785, 747, 796, 0.246846, 0.253963, 0.241669, 0.257522
3092, 763, 785, 748, 796, 0.246766, 0.253881, 0.241915, 0.257439
3093, 764, 785, 748, 796, 0.247009, 0.253799, 0.241836, 0.257355
3094, 764, 785, 749, 796, 0.24693, 0.253717, 0.242081, 0.257272
3095, 764, 786, 749, 796, 0.24685, 0.253958, 0.242003, 0.257189
3096, 764, 786, 749, 797, 0.24677, 0.253876, 0.241925, 0.257429
3097, 765, 786, 749, 797, 0.247013, 0.253794, 0.241847, 0.257346
3098, 765, 786, 750, 797, 0.246934, 0.253712, 0.242092, 0.257263
3099, 765, 787, 750, 797, 0.246854, 0.253953, 0.242014, 0.25718
3100, 765, 787, 751, 797, 0.246774, 0.253871, 0.242258, 0.257097
3101, 765, 787, 752, 797, 0.246695, 0.253789, 0.242502, 0.257014
3102, 765, 787, 752, 798, 0.246615, 0.253707, 0.242424, 0.257253
3103, 765, 787, 753, 798, 0.246536, 0.253626, 0.242668, 0.25717
3104, 765, 788, 753, 798, 0.246456, 0.253866, 0.24259, 0.257088
3105, 765, 788, 754, 798, 0.246377, 0.253784, 0.242834, 0.257005
3106, 765, 789, 754, 798, 0.246297, 0.254024, 0.242756, 0.256922
3107, 766, 789, 754, 798, 0.24654, 0.253943, 0.242678, 0.256839
3108, 767, 789, 754, 798, 0.246782, 0.253861, 0.2426, 0.256757
3109, 768, 789, 754, 798, 0.247025, 0.253779, 0.242522, 0.256674
3110, 768, 789, 754, 799, 0.246945, 0.253698, 0.242444, 0.256913
3111, 768, 790, 754, 799, 0.246866, 0.253938, 0.242366, 0.256831
3112, 769, 790, 754, 799, 0.247108, 0.253856, 0.242288, 0.256748
3113, 769, 790, 754, 800, 0.247029, 0.253774, 0.24221, 0.256987
3114, 769, 790, 754, 801, 0.246949, 0.253693, 0.242132, 0.257225
3115, 770, 790, 754, 801, 0.247191, 0.253612, 0.242055, 0.257143
3116, 770, 790, 754, 802, 0.247112, 0.25353, 0.241977, 0.257381
3117, 770, 791, 754, 802, 0.247032, 0.25377, 0.241899, 0.257299
3118, 771, 791, 754, 802, 0.247274, 0.253688, 0.241822, 0.257216
3119, 771, 792, 754, 802, 0.247195, 0.253928, 0.241744, 0.257134
3120, 771, 793, 754, 802, 0.247115, 0.254167, 0.241667, 0.257051
3121, 771, 793, 754, 803, 0.247036, 0.254085, 0.241589, 0.257289
3122, 771, 794, 754, 803, 0.246957, 0.254324, 0.241512, 0.257207
3123, 771, 795, 754, 803, 0.246878, 0.254563, 0.241435, 0.257125
3124, 771, 796, 754, 803, 0.246799, 0.254802, 0.241357, 0.257042
3125, 771, 796, 754, 804, 0.24672, 0.25472, 0.24128, 0.25728
3126, 771, 797, 754, 804, 0.246641, 0.254958, 0.241203, 0.257198
3127, 771, 797, 754, 805, 0.246562, 0.254877, 0.241126, 0.257435
3128, 772, 797, 754, 805, 0.246803, 0.254795, 0.241049, 0.257353
3129, 772, 798, 754, 805, 0.246724, 0.255034, 0.240972, 0.257271
3130, 772, 798, 754, 806, 0.246645, 0.254952, 0.240895, 0.257508
3131, 772, 798, 755, 806, 0.246567, 0.254871, 0.241137, 0.257426
3132, 772, 799, 755, 806, 0.246488, 0.255109, 0.24106, 0.257344
3133, 772, 799, 755, 807, 0.246409, 0.255027, 0.240983, 0.257581
3134, 772, 800, 755, 807, 0.246331, 0.255265, 0.240906, 0.257498
3135, 772, 800, 755, 808, 0.246252, 0.255183, 0.240829, 0.257735
3136, 772, 801, 755, 808, 0.246173, 0.255421, 0.240753, 0.257653
3137, 773, 801, 755, 808, 0.246414, 0.255339, 0.240676, 0.257571
3138, 773, 801, 756, 808, 0.246335, 0.255258, 0.240918, 0.257489
3139, 773, 802, 756, 808, 0.246257, 0.255495, 0.240841, 0.257407
3140, 773, 802, 757, 808, 0.246178, 0.255414, 0.241083, 0.257325
3141, 774, 802, 757, 808, 0.246418, 0.255333, 0.241006, 0.257243
3142, 774, 803, 757, 808, 0.24634, 0.25557, 0.240929, 0.257161
3143, 774, 803, 757, 809, 0.246262, 0.255488, 0.240853, 0.257397
3144, 775, 803, 757, 809, 0.246501, 0.255407, 0.240776, 0.257316
3145, 775, 803, 757, 810, 0.246423, 0.255326, 0.2407, 0.257552
3146, 775, 803, 757, 811, 0.246345, 0.255245, 0.240623, 0.257788
3147, 775, 803, 757, 812, 0.246266, 0.255164, 0.240547, 0.258024
3148, 776, 803, 757, 812, 0.246506, 0.255083, 0.24047, 0.257942
3149, 777, 803, 757, 812, 0.246745, 0.255002, 0.240394, 0.25786
3150, 777, 803, 757, 813, 0.246667, 0.254921, 0.240317, 0.258095
3151, 777, 803, 758, 813, 0.246588, 0.25484, 0.240559, 0.258013
3152, 777, 803, 758, 814, 0.24651, 0.254759, 0.240482, 0.258249
3153, 777, 803, 759, 814, 0.246432, 0.254678, 0.240723, 0.258167
3154, 777, 803, 760, 814, 0.246354, 0.254597, 0.240964, 0.258085
3155, 777, 803, 761, 814, 0.246276, 0.254517, 0.241204, 0.258003
3156, 777, 803, 762, 814, 0.246198, 0.254436, 0.241445, 0.257921
3157, 777, 803, 762, 815, 0.24612, 0.254355, 0.241368, 0.258156
3158, 777, 803, 763, 815, 0.246042, 0.254275, 0.241609, 0.258075
3159, 777, 803, 763, 816, 0.245964, 0.254194, 0.241532, 0.25831
3160, 777, 803, 763, 817, 0.245886, 0.254114, 0.241456, 0.258544
3161, 777, 804, 763, 817, 0.245808, 0.25435, 0.241379, 0.258463
3162, 777, 805, 763, 817, 0.245731, 0.254586, 0.241303, 0.258381
3163, 778, 805, 763, 817, 0.245969, 0.254505, 0.241227, 0.258299
3164, 778, 806, 763, 817, 0.245891, 0.254741, 0.24115, 0.258217
3165, 779, 806, 763, 817, 0.24613, 0.25466, 0.241074, 0.258136
3166, 779, 807, 763, 817, 0.246052, 0.254896, 0.240998, 0.258054
3167, 779, 807, 763, 818, 0.245974, 0.254815, 0.240922, 0.258289
3168, 780, 807, 763, 818, 0.246212, 0.254735, 0.240846, 0.258207
3169, 780, 807, 764, 818, 0.246134, 0.254654, 0.241086, 0.258126
3170, 780, 807, 765, 818, 0.246057, 0.254574, 0.241325, 0.258044
3171, 780, 807, 766, 818, 0.245979, 0.254494, 0.241564, 0.257963
3172, 780, 808, 766, 818, 0.245902, 0.254729, 0.241488, 0.257881
3173, 780, 808, 767, 818, 0.245824, 0.254649, 0.241727, 0.2578
3174, 780, 808, 768, 818, 0.245747, 0.254568, 0.241966, 0.257719
3175, 781, 808, 768, 818, 0.245984, 0.254488, 0.24189, 0.257638
3176, 781, 808, 769, 818, 0.245907, 0.254408, 0.242128, 0.257557
3177, 781, 809, 769, 818, 0.245829, 0.254643, 0.242052, 0.257476
3178, 781, 809, 769, 819, 0.245752, 0.254563, 0.241976, 0.257709
3179, 781, 809, 770, 819, 0.245675, 0.254483, 0.242215, 0.257628
3180, 781, 809, 771, 819, 0.245597, 0.254403, 0.242453, 0.257547
3181, 781, 809, 772, 819, 0.24552, 0.254323, 0.242691, 0.257466
3182, 781, 809, 773, 819, 0.245443, 0.254243, 0.242929, 0.257385
3183, 781, 810, 773, 819, 0.245366, 0.254477, 0.242853, 0.257304
3184, 781, 810, 774, 819, 0.245289, 0.254397, 0.24309, 0.257224
3185, 782, 810, 774, 819, 0.245526, 0.254317, 0.243014, 0.257143
3186, 783, 810, 774, 819, 0.245763, 0.254237, 0.242938, 0.257062
3187, 783, 811, 774, 819, 0.245686, 0.254471, 0.242862, 0.256981
3188, 783, 812, 774, 819, 0.245609, 0.254705, 0.242785, 0.256901
3189, 784, 812, 774, 819, 0.245845, 0.254625, 0.242709, 0.25682
3190, 785, 812, 774, 819, 0.246082, 0.254545, 0.242633, 0.25674
3191, 785, 812, 775, 819, 0.246004, 0.254466, 0.242871, 0.256659
3192, 785, 812, 775, 820, 0.245927, 0.254386, 0.242794, 0.256892
3193, 785, 813, 775, 820, 0.24585, 0.254619, 0.242718, 0.256812
3194, 785, 813, 776, 820, 0.245773, 0.25454, 0.242956, 0.256731
3195, 785, 813, 777, 820, 0.245696, 0.25446, 0.243192, 0.256651
3196, 785, 813, 778, 820, 0.24562, 0.25438, 0.243429, 0.256571
3197, 785, 813, 779, 820, 0.245543, 0.254301, 0.243666, 0.25649
3198, 785, 813, 780, 820, 0.245466, 0.254221, 0.243902, 0.25641
3199, 785, 814, 780, 820, 0.245389, 0.254455, 0.243826, 0.25633
3200, 785, 814, 781, 820, 0.245312, 0.254375, 0.244062, 0.25625
3201, 786, 814, 781, 820, 0.245548, 0.254296, 0.243986, 0.25617
3202, 787, 814, 781, 820, 0.245784, 0.254216, 0.24391, 0.25609
3203, 787, 815, 781, 820, 0.245707, 0.254449, 0.243834, 0.25601
3204, 787, 815, 781, 821, 0.24563, 0.25437, 0.243758, 0.256242
3205, 787, 815, 782, 821, 0.245554, 0.25429, 0.243994, 0.256162
3206, 788, 815, 782, 821, 0.245789, 0.254211, 0.243918, 0.256082
3207, 788, 816, 782, 821, 0.245713, 0.254443, 0.243842, 0.256002
3208, 788, 817, 782, 821, 0.245636, 0.254676, 0.243766, 0.255923
3209, 788, 817, 782, 822, 0.245559, 0.254596, 0.24369, 0.256155
3210, 788, 817, 783, 822, 0.245483, 0.254517, 0.243925, 0.256075
3211, 788, 818, 783, 822, 0.245406, 0.254749, 0.243849, 0.255995
3212, 788, 818, 784, 822, 0.24533, 0.25467, 0.244085, 0.255915
3213, 788, 819, 784, 822, 0.245254, 0.254902, 0.244009, 0.255836
3214, 788, 819, 785, 822, 0.245177, 0.254823, 0.244244, 0.255756
3215, 788, 820, 785, 822, 0.245101, 0.255054, 0.244168, 0.255677
3216, 789, 820, 785, 822, 0.245336, 0.254975, 0.244092, 0.255597
3217, 789, 821, 785, 822, 0.24526, 0.255207, 0.244016, 0.255518
3218, 789, 821, 786, 822, 0.245183, 0.255127, 0.244251, 0.255438
3219, 789, 821, 786, 823, 0.245107, 0.255048, 0.244175, 0.255669
3220, 789, 821, 786, 824, 0.245031, 0.254969, 0.244099, 0.255901
3221, 789, 822, 786, 824, 0.244955, 0.2552, 0.244024, 0.255821
3222, 790, 822, 786, 824, 0.245189, 0.255121, 0.243948, 0.255742
3223, 790, 823, 786, 824, 0.245113, 0.255352, 0.243872, 0.255662
3224, 791, 823, 786, 824, 0.245347, 0.255273, 0.243797, 0.255583
3225, 791, 823, 787, 824, 0.245271, 0.255194, 0.244031, 0.255504
3226, 791, 823, 788, 824, 0.245195, 0.255115, 0.244265, 0.255425
3227, 791, 823, 789, 824, 0.245119, 0.255036, 0.2445, 0.255346
3228, 791, 823, 790, 824, 0.245043, 0.254957, 0.244734, 0.255266
3229, 791, 823, 790, 825, 0.244967, 0.254878, 0.244658, 0.255497
3230, 791, 824, 790, 825, 0.244892, 0.255108, 0.244582, 0.255418
3231, 791, 824, 791, 825, 0.244816, 0.255029, 0.244816, 0.255339
3232, 791, 825, 791, 825, 0.24474, 0.25526, 0.24474, 0.25526
3233, 791, 825, 792, 825, 0.244664, 0.255181, 0.244974, 0.255181
3234, 792, 825, 792, 825, 0.244898, 0.255102, 0.244898, 0.255102
3235, 792, 825, 792, 826, 0.244822, 0.255023, 0.244822, 0.255332
3236, 792, 826, 792, 826, 0.244747, 0.255253, 0.244747, 0.255253
3237, 793, 826, 792, 826, 0.24498, 0.255175, 0.244671, 0.255175
3238, 793, 826, 793, 826, 0.244904, 0.255096, 0.244904, 0.255096
3239, 793, 826, 794, 826, 0.244829, 0.255017, 0.245137, 0.255017
3240, 793, 826, 794, 827, 0.244753, 0.254938, 0.245062, 0.255247
3241, 793, 826, 795, 827, 0.244678, 0.25486, 0.245295, 0.255168
3242, 793, 827, 795, 827, 0.244602, 0.255089, 0.245219, 0.255089
3243, 793, 828, 795, 827, 0.244527, 0.255319, 0.245143, 0.255011
3244, 793, 828, 796, 827, 0.244451, 0.25524, 0.245376, 0.254932
3245, 793, 828, 796, 828, 0.244376, 0.255162, 0.2453, 0.255162
3246, 793, 828, 796, 829, 0.244301, 0.255083, 0.245225, 0.255391
3247, 793, 828, 796, 830, 0.244225, 0.255005, 0.245149, 0.255621
3248, 793, 829, 796, 830, 0.24415, 0.255234, 0.245074, 0.255542
3249, 793, 830, 796, 830, 0.244075, 0.255463, 0.244998, 0.255463
3250, 793, 830, 796, 831, 0.244, 0.255385, 0.244923, 0.255692
3251, 794, 830, 796, 831, 0.244233, 0.255306, 0.244848, 0.255614
3252, 794, 830, 797, 831, 0.244157, 0.255228, 0.24508, 0.255535
3253, 794, 830, 798, 831, 0.244082, 0.255149, 0.245312, 0.255457
3254, 794, 830, 799, 831, 0.244007, 0.255071, 0.245544, 0.255378
3255, 795, 830, 799, 831, 0.24424, 0.254992, 0.245469, 0.2553
3256, 796, 830, 799, 831, 0.244472, 0.254914, 0.245393, 0.255221
3257, 797, 830, 799, 831, 0.244704, 0.254836, 0.245318, 0.255143
3258, 797, 830, 800, 831, 0.244629, 0.254758, 0.245549, 0.255064
3259, 797, 830, 800, 832, 0.244554, 0.254679, 0.245474, 0.255293
3260, 797, 830, 801, 832, 0.244479, 0.254601, 0.245706, 0.255215
3261, 797, 830, 802, 832, 0.244404, 0.254523, 0.245937, 0.255136
3262, 797, 830, 802, 833, 0.244329, 0.254445, 0.245861, 0.255365
3263, 797, 830, 802, 834, 0.244254, 0.254367, 0.245786, 0.255593
3264, 797, 830, 802, 835, 0.244179, 0.254289, 0.245711, 0.255821
3265, 797, 830, 803, 835, 0.244104, 0.254211, 0.245942, 0.255743
3266, 797, 830, 804, 835, 0.244029, 0.254133, 0.246173, 0.255664
3267, 797, 830, 804, 836, 0.243955, 0.254056, 0.246097, 0.255892
3268, 797, 830, 805, 836, 0.24388, 0.253978, 0.246328, 0.255814
3269, 797, 831, 805, 836, 0.243805, 0.254206, 0.246253, 0.255736
3270, 797, 831, 805, 837, 0.243731, 0.254128, 0.246177, 0.255963
3271, 797, 831, 806, 837, 0.243656, 0.254051, 0.246408, 0.255885
3272, 797, 831, 807, 837, 0.243582, 0.253973, 0.246638, 0.255807
3273, 797, 831, 808, 837, 0.243507, 0.253896, 0.246868, 0.255729
3274, 797, 831, 809, 837, 0.243433, 0.253818, 0.247098, 0.255651
3275, 797, 831, 809, 838, 0.243359, 0.25374, 0.247023, 0.255878
3276, 797, 831, 809, 839, 0.243284, 0.253663, 0.246947, 0.256105
3277, 798, 831, 809, 839, 0.243515, 0.253586, 0.246872, 0.256027
3278, 798, 832, 809, 839, 0.243441, 0.253813, 0.246797, 0.255949
3279, 799, 832, 809, 839, 0.243672, 0.253736, 0.246722, 0.255871
3280, 799, 833, 809, 839, 0.243598, 0.253963, 0.246646, 0.255793
3281, 799, 833, 809, 840, 0.243523, 0.253886, 0.246571, 0.25602
3282, 799, 834, 809, 840, 0.243449, 0.254113, 0.246496, 0.255941
3283, 800, 834, 809, 840, 0.24368, 0.254036, 0.246421, 0.255864
3284, 800, 835, 809, 840, 0.243605, 0.254263, 0.246346, 0.255786
3285, 800, 836, 809, 840, 0.243531, 0.25449, 0.246271, 0.255708
3286, 800, 836, 810, 840, 0.243457, 0.254413, 0.2465, 0.25563
3287, 800, 836, 811, 840, 0.243383, 0.254335, 0.24673, 0.255552
3288, 800, 836, 811, 841, 0.243309, 0.254258, 0.246655, 0.255779
3289, 800, 837, 811, 841, 0.243235, 0.254485, 0.24658, 0.255701
3290, 800, 837, 811, 842, 0.243161, 0.254407, 0.246505, 0.255927
3291, 800, 837, 812, 842, 0.243087, 0.25433, 0.246734, 0.255849
3292, 801, 837, 812, 842, 0.243317, 0.254253, 0.246659, 0.255772
3293, 801, 837, 813, 842, 0.243243, 0.254176, 0.246887, 0.255694
3294, 801, 837, 814, 842, 0.243169, 0.254098, 0.247116, 0.255616
3295, 802, 837, 814, 842, 0.243399, 0.254021, 0.247041, 0.255539
3296, 802, 837, 815, 842, 0.243325, 0.253944, 0.247269, 0.255461
3297, 802, 838, 815, 842, 0.243251, 0.25417, 0.247194, 0.255384
3298, 802, 838, 816, 842, 0.243178, 0.254093, 0.247423, 0.255306
3299, 802, 838, 817, 842, 0.243104, 0.254016, 0.247651, 0.255229
3300, 803, 838, 817, 842, 0.243333, 0.253939, 0.247576, 0.255152
3301, 803, 839, 817, 842, 0.24326, 0.254165, 0.247501, 0.255074
3302, 803, 840, 817, 842, 0.243186, 0.254391, 0.247426, 0.254997
3303, 804, 840, 817, 842, 0.243415, 0.254314, 0.247351, 0.25492
3304, 805, 840, 817, 842, 0.243644, 0.254237, 0.247276, 0.254843
3305, 805, 841, 817, 842, 0.24357, 0.254463, 0.247201, 0.254766
3306, 805, 842, 817, 842, 0.243497, 0.254688, 0.247126, 0.254688
3307, 805, 842, 817, 843, 0.243423, 0.254611, 0.247052, 0.254914
3308, 805, 842, 818, 843, 0.243349, 0.254534, 0.247279, 0.254837
3309, 805, 843, 818, 843, 0.243276, 0.25476, 0.247205, 0.25476
3310, 805, 843, 819, 843, 0.243202, 0.254683, 0.247432, 0.254683
3311, 806, 843, 819, 843, 0.243431, 0.254606, 0.247357, 0.254606
3312, 806, 843, 819, 844, 0.243357, 0.254529, 0.247283, 0.254831
3313, 806, 843, 820, 844, 0.243284, 0.254452, 0.24751, 0.254754
3314, 806, 843, 820, 845, 0.243211, 0.254375, 0.247435, 0.254979
3315, 806, 844, 820, 845, 0.243137, 0.2546, 0.24736, 0.254902
3316, 807, 844, 820, 845, 0.243366, 0.254524, 0.247286, 0.254825
3317, 808, 844, 820, 845, 0.243594, 0.254447, 0.247211, 0.254748
3318, 809, 844, 820, 845, 0.243822, 0.25437, 0.247137, 0.254671
3319, 810, 844, 820, 845, 0.244049, 0.254293, 0.247062, 0.254595
3320, 810, 844, 820, 846, 0.243976, 0.254217, 0.246988, 0.254819
3321, 810, 845, 820, 846, 0.243902, 0.254441, 0.246914, 0.254743
3322, 810, 845, 820, 847, 0.243829, 0.254365, 0.246839, 0.254967
3323, 811, 845, 820, 847, 0.244057, 0.254288, 0.246765, 0.25489
3324, 811, 846, 820, 847, 0.243983, 0.254513, 0.246691, 0.254813
3325, 811, 846, 821, 847, 0.24391, 0.254436, 0.246917, 0.254737
3326, 812, 846, 821, 847, 0.244137, 0.25436, 0.246843, 0.25466
3327, 812, 847, 821, 847, 0.244064, 0.254584, 0.246769, 0.254584
3328, 812, 847, 822, 847, 0.24399, 0.254507, 0.246995, 0.254507
3329, 813, 847, 822, 847, 0.244217, 0.254431, 0.246921, 0.254431
3330, 813, 847, 823, 847, 0.244144, 0.254354, 0.247147, 0.254354
